cellTime,cell,time,blot
ABaraapppaa:192,ABaraapppaa,192,17394
ABaraapppaa:193,ABaraapppaa,193,18508
ABaraapppaa:194,ABaraapppaa,194,17233
ABaraapppaa:195,ABaraapppaa,195,15190
ABaraapppaa:196,ABaraapppaa,196,14877
ABaraapppaa:197,ABaraapppaa,197,16826
ABaraapppaa:198,ABaraapppaa,198,16231
ABaraapppaa:199,ABaraapppaa,199,16416
ABaraapppaa:200,ABaraapppaa,200,14711
ABaraapppaa:201,ABaraapppaa,201,14527
ABaraapppaa:202,ABaraapppaa,202,14305
ABaraapppaa:203,ABaraapppaa,203,13674
ABaraapppaa:204,ABaraapppaa,204,13262
ABaraapppaa:205,ABaraapppaa,205,13353
ABaraapppaa:206,ABaraapppaa,206,12297
ABaraapppaa:207,ABaraapppaa,207,12184
ABaraapppaa:208,ABaraapppaa,208,12260
ABaraapppaa:209,ABaraapppaa,209,14314
ABaraapppaa:210,ABaraapppaa,210,13212
ABaraapppaa:211,ABaraapppaa,211,15036
ABaraapppaa:212,ABaraapppaa,212,14345
ABaraapppaa:213,ABaraapppaa,213,13099
ABaraapppaa:214,ABaraapppaa,214,15006
ABaraapppaa:215,ABaraapppaa,215,12917
ABaraapppaa:216,ABaraapppaa,216,13697
ABaraapppaa:217,ABaraapppaa,217,12058
ABaraapppaa:218,ABaraapppaa,218,11037
ABaraapppaa:219,ABaraapppaa,219,14084
ABaraapppaa:220,ABaraapppaa,220,13397
ABaraapppaa:221,ABaraapppaa,221,10545
ABaraapppaa:222,ABaraapppaa,222,11874
ABaraapppaa:223,ABaraapppaa,223,11023
ABaraapppaa:224,ABaraapppaa,224,11843
ABaraapppaa:225,ABaraapppaa,225,11387
ABaraapppaa:226,ABaraapppaa,226,12783
ABaraapppaa:227,ABaraapppaa,227,13822
ABaraapppaa:228,ABaraapppaa,228,15019
ABaraapppaa:229,ABaraapppaa,229,13164
ABaraapppaa:230,ABaraapppaa,230,13797
ABaraapppaa:231,ABaraapppaa,231,13836
ABaraapppaa:232,ABaraapppaa,232,14484
ABaraapppaa:233,ABaraapppaa,233,15040
ABaraapppaa:234,ABaraapppaa,234,12403
ABaraapppaa:235,ABaraapppaa,235,13106
ABaraapppaa:236,ABaraapppaa,236,12744
ABaraapppaa:237,ABaraapppaa,237,12117
ABaraapppaa:238,ABaraapppaa,238,13555
ABaraapppaa:239,ABaraapppaa,239,12678
ABaraapppaa:240,ABaraapppaa,240,14398
ABaraapppaa:241,ABaraapppaa,241,14393
ABaraapppaa:242,ABaraapppaa,242,16506
ABaraapppaa:243,ABaraapppaa,243,13964
ABaraapppaa:244,ABaraapppaa,244,13440
ABaraapppaa:245,ABaraapppaa,245,13702
ABaraapppaa:246,ABaraapppaa,246,12151
ABaraapppaa:247,ABaraapppaa,247,12867
ABaraapppaa:248,ABaraapppaa,248,12400
ABaraapppaa:249,ABaraapppaa,249,12258
ABaraapppaa:250,ABaraapppaa,250,12602
ABaraapppap:153,ABaraapppap,153,2495
ABaraapppap:154,ABaraapppap,154,3040
ABaraapppap:155,ABaraapppap,155,2695
ABaraapppap:156,ABaraapppap,156,5132
ABaraapppap:157,ABaraapppap,157,6489
ABaraapppap:158,ABaraapppap,158,9502
ABaraapppap:159,ABaraapppap,159,12805
ABaraapppap:160,ABaraapppap,160,12453
ABaraapppap:161,ABaraapppap,161,13178
ABaraapppap:162,ABaraapppap,162,13202
ABaraapppap:163,ABaraapppap,163,13212
ABaraapppap:164,ABaraapppap,164,11714
ABaraapppap:165,ABaraapppap,165,11016
ABaraapppap:166,ABaraapppap,166,10039
ABaraapppap:167,ABaraapppap,167,9379
ABaraapppap:168,ABaraapppap,168,10504
ABaraapppap:169,ABaraapppap,169,10384
ABaraapppap:170,ABaraapppap,170,8564
ABaraapppap:171,ABaraapppap,171,8072
ABaraapppap:172,ABaraapppap,172,5500
ABaraapppap:173,ABaraapppap,173,3538
ABaraapppap:174,ABaraapppap,174,4745
ABaraapppap:175,ABaraapppap,175,3936
ABaraapppap:176,ABaraapppap,176,4423
ABaraapppap:177,ABaraapppap,177,2868
ABaraapppap:178,ABaraapppap,178,4167
ABaraapppap:179,ABaraapppap,179,3709
ABaraapppap:180,ABaraapppap,180,3550
ABaraapppap:181,ABaraapppap,181,3848
ABaraapppap:182,ABaraapppap,182,3969
ABaraapppap:183,ABaraapppap,183,3808
ABaraapppap:184,ABaraapppap,184,3548
ABaraapppap:185,ABaraapppap,185,2824
ABaraapppap:186,ABaraapppap,186,2958
ABaraapppap:187,ABaraapppap,187,2696
ABaraapppap:188,ABaraapppap,188,2820
ABaraapppap:189,ABaraapppap,189,1844
ABaraapppap:190,ABaraapppap,190,2917
ABaraapppap:191,ABaraapppap,191,919
ABaraapppap:192,ABaraapppap,192,672
ABaraapppap:193,ABaraapppap,193,1114
ABaraapppap:194,ABaraapppap,194,-79
ABaraapppap:195,ABaraapppap,195,853
ABaraapppap:196,ABaraapppap,196,90
ABaraapppap:197,ABaraapppap,197,830
ABaraapppap:198,ABaraapppap,198,1728
ABaraapppap:199,ABaraapppap,199,541
ABaraapppap:200,ABaraapppap,200,877
ABaraapppap:201,ABaraapppap,201,182
ABaraapppap:202,ABaraapppap,202,569
ABaraapppap:203,ABaraapppap,203,554
ABaraapppap:204,ABaraapppap,204,779
ABaraapppap:205,ABaraapppap,205,1007
ABaraapppap:206,ABaraapppap,206,1170
ABaraapppap:207,ABaraapppap,207,1756
ABaraapppap:208,ABaraapppap,208,3599
ABaraapppap:209,ABaraapppap,209,819
ABaraapppap:210,ABaraapppap,210,149
ABaraapppap:211,ABaraapppap,211,364
ABaraapppap:212,ABaraapppap,212,1486
ABaraapppap:213,ABaraapppap,213,1094
ABaraapppap:214,ABaraapppap,214,751
ABaraapppap:215,ABaraapppap,215,865
ABaraapppap:216,ABaraapppap,216,1729
ABaraapppap:217,ABaraapppap,217,1366
ABaraapppap:218,ABaraapppap,218,1544
ABaraapppap:219,ABaraapppap,219,1695
ABaraapppap:220,ABaraapppap,220,1277
ABaraapppap:221,ABaraapppap,221,2631
ABaraapppap:222,ABaraapppap,222,2889
ABaraapppap:223,ABaraapppap,223,3753
ABaraapppap:224,ABaraapppap,224,1397
ABaraapppap:225,ABaraapppap,225,1929
ABaraapppap:226,ABaraapppap,226,3784
ABaraapppap:227,ABaraapppap,227,2726
ABaraapppap:228,ABaraapppap,228,2087
ABaraapppap:229,ABaraapppap,229,840
ABaraapppap:230,ABaraapppap,230,1604
ABaraapppap:231,ABaraapppap,231,1000
ABaraapppap:232,ABaraapppap,232,1086
ABaraapppap:233,ABaraapppap,233,908
ABaraapppap:234,ABaraapppap,234,2621
ABaraapppap:235,ABaraapppap,235,1321
ABaraapppap:236,ABaraapppap,236,1439
ABaraapppap:237,ABaraapppap,237,-354
ABaraapppap:238,ABaraapppap,238,-501
ABaraapppap:239,ABaraapppap,239,121
ABaraapppap:240,ABaraapppap,240,-232
ABaraapppap:241,ABaraapppap,241,537
ABaraapppap:242,ABaraapppap,242,184
ABaraapppap:243,ABaraapppap,243,536
ABaraapppap:244,ABaraapppap,244,542
ABaraapppap:245,ABaraapppap,245,-203
ABaraapppap:246,ABaraapppap,246,-273
ABaraapppap:247,ABaraapppap,247,-289
ABaraapppap:248,ABaraapppap,248,-971
ABaraapppap:249,ABaraapppap,249,-201
ABaraapppap:250,ABaraapppap,250,-744
ABaraapppp:116,ABaraapppp,116,3162
ABaraapppp:117,ABaraapppp,117,2438
ABaraapppp:118,ABaraapppp,118,2824
ABaraapppp:119,ABaraapppp,119,3812
ABaraapppp:120,ABaraapppp,120,6543
ABaraapppp:121,ABaraapppp,121,6640
ABaraapppp:122,ABaraapppp,122,8501
ABaraapppp:123,ABaraapppp,123,9539
ABaraapppp:124,ABaraapppp,124,10842
ABaraapppp:125,ABaraapppp,125,10575
ABaraapppp:126,ABaraapppp,126,11956
ABaraapppp:127,ABaraapppp,127,12221
ABaraapppp:128,ABaraapppp,128,12340
ABaraapppp:129,ABaraapppp,129,13253
ABaraapppp:130,ABaraapppp,130,12479
ABaraapppp:131,ABaraapppp,131,10719
ABaraapppp:132,ABaraapppp,132,10335
ABaraapppp:133,ABaraapppp,133,11805
ABaraapppp:134,ABaraapppp,134,10216
ABaraapppp:135,ABaraapppp,135,12820
ABaraapppp:136,ABaraapppp,136,12883
ABaraapppp:137,ABaraapppp,137,13049
ABaraapppp:138,ABaraapppp,138,11744
ABaraapppp:139,ABaraapppp,139,12682
ABaraapppp:140,ABaraapppp,140,12564
ABaraapppp:141,ABaraapppp,141,12190
ABaraapppp:142,ABaraapppp,142,13535
ABaraapppp:143,ABaraapppp,143,13680
ABaraapppp:144,ABaraapppp,144,13024
ABaraapppp:145,ABaraapppp,145,14086
ABaraapppp:146,ABaraapppp,146,13751
ABaraapppp:147,ABaraapppp,147,14518
ABaraapppp:148,ABaraapppp,148,13614
ABaraapppp:149,ABaraapppp,149,15437
ABaraapppp:150,ABaraapppp,150,14968
ABaraapppp:151,ABaraapppp,151,16266
ABaraapppp:152,ABaraapppp,152,15038
ABaraapppp:153,ABaraapppp,153,15298
ABaraapppp:154,ABaraapppp,154,13372
ABaraapppp:155,ABaraapppp,155,14485
ABaraapppp:156,ABaraapppp,156,14712
ABaraapppp:157,ABaraapppp,157,14458
ABaraapppp:158,ABaraapppp,158,15291
ABaraapppp:159,ABaraapppp,159,15182
ABaraapppp:160,ABaraapppp,160,15399
ABaraapppp:161,ABaraapppp,161,17022
ABaraapppp:162,ABaraapppp,162,17902
ABaraapppp:163,ABaraapppp,163,18654
ABaraapppp:164,ABaraapppp,164,17838
ABaraapppp:165,ABaraapppp,165,17711
ABaraapppp:166,ABaraapppp,166,17930
ABaraapppp:167,ABaraapppp,167,16223
ABaraapppp:168,ABaraapppp,168,16245
ABaraapppp:169,ABaraapppp,169,16962
ABaraapppp:170,ABaraapppp,170,14641
ABaraapppp:171,ABaraapppp,171,6930
ABaraapppp:172,ABaraapppp,172,6819
ABaraapppp:173,ABaraapppp,173,7039
ABaraapppp:174,ABaraapppp,174,6286
ABaraapppp:175,ABaraapppp,175,7205
ABaraappppa:176,ABaraappppa,176,7606
ABaraappppa:177,ABaraappppa,177,8261
ABaraappppa:178,ABaraappppa,178,9668
ABaraappppa:179,ABaraappppa,179,9100
ABaraappppa:180,ABaraappppa,180,9611
ABaraappppa:181,ABaraappppa,181,11763
ABaraappppa:182,ABaraappppa,182,6948
ABaraappppa:183,ABaraappppa,183,7296
ABaraappppa:184,ABaraappppa,184,9083
ABaraappppa:185,ABaraappppa,185,5710
ABaraappppa:186,ABaraappppa,186,8124
ABaraappppa:187,ABaraappppa,187,7021
ABaraappppa:188,ABaraappppa,188,5455
ABaraappppa:189,ABaraappppa,189,5543
ABaraappppa:190,ABaraappppa,190,3313
ABaraappppa:191,ABaraappppa,191,2574
ABaraappppa:192,ABaraappppa,192,3211
ABaraappppa:193,ABaraappppa,193,3026
ABaraappppa:194,ABaraappppa,194,2819
ABaraappppa:195,ABaraappppa,195,2254
ABaraappppa:196,ABaraappppa,196,2521
ABaraappppa:197,ABaraappppa,197,2350
ABaraappppa:198,ABaraappppa,198,2601
ABaraappppa:199,ABaraappppa,199,2587
ABaraappppa:200,ABaraappppa,200,2367
ABaraappppa:201,ABaraappppa,201,2371
ABaraappppa:202,ABaraappppa,202,6095
ABaraappppa:203,ABaraappppa,203,1755
ABaraappppa:204,ABaraappppa,204,5093
ABaraappppa:205,ABaraappppa,205,3208
ABaraappppa:206,ABaraappppa,206,3364
ABaraappppa:207,ABaraappppa,207,4117
ABaraappppa:208,ABaraappppa,208,1965
ABaraappppa:209,ABaraappppa,209,1792
ABaraappppa:210,ABaraappppa,210,3179
ABaraappppa:211,ABaraappppa,211,852
ABaraappppa:212,ABaraappppa,212,2882
ABaraappppa:213,ABaraappppa,213,1034
ABaraappppa:214,ABaraappppa,214,2170
ABaraappppa:215,ABaraappppa,215,2649
ABaraappppa:216,ABaraappppa,216,1778
ABaraappppa:217,ABaraappppa,217,1538
ABaraappppa:218,ABaraappppa,218,589
ABaraappppa:219,ABaraappppa,219,2170
ABaraappppa:220,ABaraappppa,220,1987
ABaraappppa:221,ABaraappppa,221,3021
ABaraappppa:222,ABaraappppa,222,-101
ABaraappppa:223,ABaraappppa,223,583
ABaraappppa:224,ABaraappppa,224,2834
ABaraappppa:225,ABaraappppa,225,1514
ABaraappppa:226,ABaraappppa,226,1237
ABaraappppa:227,ABaraappppa,227,545
ABaraappppa:228,ABaraappppa,228,1452
ABaraappppa:229,ABaraappppa,229,2602
ABaraappppa:230,ABaraappppa,230,1707
ABaraappppa:231,ABaraappppa,231,994
ABaraappppa:232,ABaraappppa,232,245
ABaraappppa:233,ABaraappppa,233,1284
ABaraappppa:234,ABaraappppa,234,1677
ABaraappppa:235,ABaraappppa,235,1033
ABaraappppa:236,ABaraappppa,236,658
ABaraappppa:237,ABaraappppa,237,1118
ABaraappppa:238,ABaraappppa,238,927
ABaraappppa:239,ABaraappppa,239,870
ABaraappppa:240,ABaraappppa,240,267
ABaraappppa:241,ABaraappppa,241,1517
ABaraappppa:242,ABaraappppa,242,984
ABaraappppa:243,ABaraappppa,243,690
ABaraappppa:244,ABaraappppa,244,62
ABaraappppa:245,ABaraappppa,245,8
ABaraappppa:246,ABaraappppa,246,1077
ABaraappppa:247,ABaraappppa,247,306
ABaraappppa:248,ABaraappppa,248,351
ABaraappppa:249,ABaraappppa,249,608
ABaraappppa:250,ABaraappppa,250,526
ABaraappppp:176,ABaraappppp,176,5353
ABaraappppp:177,ABaraappppp,177,5230
ABaraappppp:178,ABaraappppp,178,6335
ABaraappppp:179,ABaraappppp,179,7621
ABaraappppp:180,ABaraappppp,180,8966
ABaraappppp:181,ABaraappppp,181,10526
ABaraappppp:182,ABaraappppp,182,10437
ABaraappppp:183,ABaraappppp,183,11249
ABaraappppp:184,ABaraappppp,184,10206
ABaraappppp:185,ABaraappppp,185,10109
ABaraappppp:186,ABaraappppp,186,8084
ABaraappppp:187,ABaraappppp,187,8744
ABaraappppp:188,ABaraappppp,188,6829
ABaraappppp:189,ABaraappppp,189,6673
ABaraappppp:190,ABaraappppp,190,7759
ABaraappppp:191,ABaraappppp,191,5765
ABaraappppp:192,ABaraappppp,192,4718
ABaraappppp:193,ABaraappppp,193,3319
ABaraappppp:194,ABaraappppp,194,2547
ABaraappppp:195,ABaraappppp,195,2678
ABaraappppp:196,ABaraappppp,196,3854
ABaraappppp:197,ABaraappppp,197,4174
ABaraappppp:198,ABaraappppp,198,2154
ABaraappppp:199,ABaraappppp,199,3619
ABaraappppp:200,ABaraappppp,200,1522
ABaraappppp:201,ABaraappppp,201,1160
ABaraappppp:202,ABaraappppp,202,835
ABaraappppp:203,ABaraappppp,203,2903
ABaraappppp:204,ABaraappppp,204,1501
ABaraappppp:205,ABaraappppp,205,1379
ABaraappppp:206,ABaraappppp,206,1108
ABaraappppp:207,ABaraappppp,207,570
ABaraappppp:208,ABaraappppp,208,933
ABaraappppp:209,ABaraappppp,209,-245
ABaraappppp:210,ABaraappppp,210,428
ABaraappppp:211,ABaraappppp,211,428
ABaraappppp:212,ABaraappppp,212,959
ABaraappppp:213,ABaraappppp,213,177
ABaraappppp:214,ABaraappppp,214,-56
ABaraappppp:215,ABaraappppp,215,112
ABaraappppp:216,ABaraappppp,216,602
ABaraappppp:217,ABaraappppp,217,-306
ABaraappppp:218,ABaraappppp,218,-151
ABaraappppp:219,ABaraappppp,219,87
ABaraappppp:220,ABaraappppp,220,-315
ABaraappppp:221,ABaraappppp,221,300
ABaraappppp:222,ABaraappppp,222,235
ABaraappppp:223,ABaraappppp,223,-114
ABaraappppp:224,ABaraappppp,224,375
ABaraappppp:225,ABaraappppp,225,86
ABaraappppp:226,ABaraappppp,226,229
ABaraappppp:227,ABaraappppp,227,33
ABaraappppp:228,ABaraappppp,228,284
ABaraappppp:229,ABaraappppp,229,450
ABaraappppp:230,ABaraappppp,230,52
ABaraappppp:231,ABaraappppp,231,135
ABaraappppp:232,ABaraappppp,232,-365
ABaraappppp:233,ABaraappppp,233,15
ABaraappppp:234,ABaraappppp,234,57
ABaraappppp:235,ABaraappppp,235,-546
ABaraappppp:236,ABaraappppp,236,-455
ABaraappppp:237,ABaraappppp,237,-363
ABaraappppp:238,ABaraappppp,238,-181
ABaraappppp:239,ABaraappppp,239,-501
ABaraappppp:240,ABaraappppp,240,-134
ABaraappppp:241,ABaraappppp,241,-843
ABaraappppp:242,ABaraappppp,242,254
ABaraappppp:243,ABaraappppp,243,-177
ABaraappppp:244,ABaraappppp,244,-356
ABaraappppp:245,ABaraappppp,245,-151
ABaraappppp:246,ABaraappppp,246,-644
ABaraappppp:247,ABaraappppp,247,-248
ABaraappppp:248,ABaraappppp,248,54
ABaraappppp:249,ABaraappppp,249,-136
ABaraappppp:250,ABaraappppp,250,-329
ABarap:27,ABarap,27,1967
ABarap:28,ABarap,28,3030
ABarap:29,ABarap,29,5174
ABarap:30,ABarap,30,7980
ABarap:31,ABarap,31,10292
ABarap:32,ABarap,32,13424
ABarap:33,ABarap,33,17159
ABarap:34,ABarap,34,18001
ABarap:35,ABarap,35,17803
ABarap:36,ABarap,36,18413
ABarap:37,ABarap,37,18716
ABarap:38,ABarap,38,17743
ABarap:39,ABarap,39,17099
ABarap:40,ABarap,40,15303
ABarap:41,ABarap,41,6664
ABarap:42,ABarap,42,3324
ABarapa:43,ABarapa,43,2064
ABarapa:44,ABarapa,44,4124
ABarapa:45,ABarapa,45,7499
ABarapa:46,ABarapa,46,10968
ABarapa:47,ABarapa,47,14949
ABarapa:48,ABarapa,48,18735
ABarapa:49,ABarapa,49,19342
ABarapa:50,ABarapa,50,21269
ABarapa:51,ABarapa,51,20658
ABarapa:52,ABarapa,52,22247
ABarapa:53,ABarapa,53,23404
ABarapa:54,ABarapa,54,22407
ABarapa:55,ABarapa,55,23164
ABarapa:56,ABarapa,56,22922
ABarapa:57,ABarapa,57,20293
ABarapa:58,ABarapa,58,17464
ABarapa:59,ABarapa,59,9625
ABarapa:60,ABarapa,60,2882
ABarapaa:61,ABarapaa,61,2676
ABarapaa:62,ABarapaa,62,2469
ABarapaa:63,ABarapaa,63,5550
ABarapaa:64,ABarapaa,64,8488
ABarapaa:65,ABarapaa,65,11332
ABarapaa:66,ABarapaa,66,13006
ABarapaa:67,ABarapaa,67,14258
ABarapaa:68,ABarapaa,68,14342
ABarapaa:69,ABarapaa,69,15933
ABarapaa:70,ABarapaa,70,16539
ABarapaa:71,ABarapaa,71,18343
ABarapaa:72,ABarapaa,72,18329
ABarapaa:73,ABarapaa,73,18274
ABarapaa:74,ABarapaa,74,17824
ABarapaa:75,ABarapaa,75,18009
ABarapaa:76,ABarapaa,76,17592
ABarapaa:77,ABarapaa,77,17369
ABarapaa:78,ABarapaa,78,14698
ABarapaa:79,ABarapaa,79,13872
ABarapaa:80,ABarapaa,80,12669
ABarapaa:81,ABarapaa,81,11401
ABarapaa:82,ABarapaa,82,10127
ABarapaa:83,ABarapaa,83,4486
ABarapaa:84,ABarapaa,84,2620
ABarapaaa:85,ABarapaaa,85,2655
ABarapaaa:86,ABarapaaa,86,2134
ABarapaaa:87,ABarapaaa,87,4096
ABarapaaa:88,ABarapaaa,88,5907
ABarapaaa:89,ABarapaaa,89,6593
ABarapaaa:90,ABarapaaa,90,7900
ABarapaaa:91,ABarapaaa,91,8699
ABarapaaa:92,ABarapaaa,92,9252
ABarapaaa:93,ABarapaaa,93,8444
ABarapaaa:94,ABarapaaa,94,10169
ABarapaaa:95,ABarapaaa,95,9904
ABarapaaa:96,ABarapaaa,96,9448
ABarapaaa:97,ABarapaaa,97,11282
ABarapaaa:98,ABarapaaa,98,10981
ABarapaaa:99,ABarapaaa,99,10052
ABarapaaa:100,ABarapaaa,100,11122
ABarapaaa:101,ABarapaaa,101,9587
ABarapaaa:102,ABarapaaa,102,9671
ABarapaaa:103,ABarapaaa,103,10105
ABarapaaa:104,ABarapaaa,104,9976
ABarapaaa:105,ABarapaaa,105,10435
ABarapaaa:106,ABarapaaa,106,10776
ABarapaaa:107,ABarapaaa,107,10406
ABarapaaa:108,ABarapaaa,108,9180
ABarapaaa:109,ABarapaaa,109,9459
ABarapaaa:110,ABarapaaa,110,10921
ABarapaaa:111,ABarapaaa,111,10836
ABarapaaa:112,ABarapaaa,112,9454
ABarapaaa:113,ABarapaaa,113,9054
ABarapaaa:114,ABarapaaa,114,9392
ABarapaaa:115,ABarapaaa,115,7918
ABarapaaa:116,ABarapaaa,116,9353
ABarapaaa:117,ABarapaaa,117,9411
ABarapaaa:118,ABarapaaa,118,5537
ABarapaaa:119,ABarapaaa,119,3811
ABarapaaa:120,ABarapaaa,120,3304
ABarapaaaa:121,ABarapaaaa,121,2091
ABarapaaaa:122,ABarapaaaa,122,2990
ABarapaaaa:123,ABarapaaaa,123,3502
ABarapaaaa:124,ABarapaaaa,124,5927
ABarapaaaa:125,ABarapaaaa,125,6905
ABarapaaaa:126,ABarapaaaa,126,7127
ABarapaaaa:127,ABarapaaaa,127,7439
ABarapaaaa:128,ABarapaaaa,128,8475
ABarapaaaa:129,ABarapaaaa,129,9161
ABarapaaaa:130,ABarapaaaa,130,8809
ABarapaaaa:131,ABarapaaaa,131,7315
ABarapaaaa:132,ABarapaaaa,132,7095
ABarapaaaa:133,ABarapaaaa,133,6600
ABarapaaaa:134,ABarapaaaa,134,7161
ABarapaaaa:135,ABarapaaaa,135,8134
ABarapaaaa:136,ABarapaaaa,136,8039
ABarapaaaa:137,ABarapaaaa,137,8609
ABarapaaaa:138,ABarapaaaa,138,7115
ABarapaaaa:139,ABarapaaaa,139,7957
ABarapaaaa:140,ABarapaaaa,140,7927
ABarapaaaa:141,ABarapaaaa,141,8208
ABarapaaaa:142,ABarapaaaa,142,9036
ABarapaaaa:143,ABarapaaaa,143,10215
ABarapaaaa:144,ABarapaaaa,144,8551
ABarapaaaa:145,ABarapaaaa,145,8253
ABarapaaaa:146,ABarapaaaa,146,8659
ABarapaaaa:147,ABarapaaaa,147,7601
ABarapaaaa:148,ABarapaaaa,148,8767
ABarapaaaa:149,ABarapaaaa,149,9278
ABarapaaaa:150,ABarapaaaa,150,9345
ABarapaaaa:151,ABarapaaaa,151,8605
ABarapaaaa:152,ABarapaaaa,152,8268
ABarapaaaa:153,ABarapaaaa,153,8458
ABarapaaaa:154,ABarapaaaa,154,9810
ABarapaaaa:155,ABarapaaaa,155,9483
ABarapaaaa:156,ABarapaaaa,156,9702
ABarapaaaa:157,ABarapaaaa,157,9800
ABarapaaaa:158,ABarapaaaa,158,9845
ABarapaaaa:159,ABarapaaaa,159,9546
ABarapaaaa:160,ABarapaaaa,160,10794
ABarapaaaa:161,ABarapaaaa,161,11894
ABarapaaaa:162,ABarapaaaa,162,11808
ABarapaaaa:163,ABarapaaaa,163,11010
ABarapaaaa:164,ABarapaaaa,164,10263
ABarapaaaa:165,ABarapaaaa,165,9333
ABarapaaaa:166,ABarapaaaa,166,8470
ABarapaaaa:167,ABarapaaaa,167,8480
ABarapaaaa:168,ABarapaaaa,168,7125
ABarapaaaa:169,ABarapaaaa,169,3576
ABarapaaaa:170,ABarapaaaa,170,3883
ABarapaaaaa:171,ABarapaaaaa,171,3467
ABarapaaaaa:172,ABarapaaaaa,172,1759
ABarapaaaaa:173,ABarapaaaaa,173,2109
ABarapaaaaa:174,ABarapaaaaa,174,2246
ABarapaaaaa:175,ABarapaaaaa,175,2834
ABarapaaaaa:176,ABarapaaaaa,176,4980
ABarapaaaaa:177,ABarapaaaaa,177,6079
ABarapaaaaa:178,ABarapaaaaa,178,5680
ABarapaaaaa:179,ABarapaaaaa,179,4944
ABarapaaaaa:180,ABarapaaaaa,180,4513
ABarapaaaaa:181,ABarapaaaaa,181,4731
ABarapaaaaa:182,ABarapaaaaa,182,4419
ABarapaaaaa:183,ABarapaaaaa,183,4420
ABarapaaaaa:184,ABarapaaaaa,184,3670
ABarapaaaaa:185,ABarapaaaaa,185,3019
ABarapaaaaa:186,ABarapaaaaa,186,3239
ABarapaaaaa:187,ABarapaaaaa,187,2548
ABarapaaaaa:188,ABarapaaaaa,188,2646
ABarapaaaaa:189,ABarapaaaaa,189,2971
ABarapaaaaa:190,ABarapaaaaa,190,2379
ABarapaaaaa:191,ABarapaaaaa,191,2448
ABarapaaaaa:192,ABarapaaaaa,192,1498
ABarapaaaaa:193,ABarapaaaaa,193,1919
ABarapaaaaa:194,ABarapaaaaa,194,1682
ABarapaaaaa:195,ABarapaaaaa,195,1155
ABarapaaaaa:196,ABarapaaaaa,196,1153
ABarapaaaaa:197,ABarapaaaaa,197,1168
ABarapaaaaa:198,ABarapaaaaa,198,661
ABarapaaaaa:199,ABarapaaaaa,199,247
ABarapaaaaa:200,ABarapaaaaa,200,359
ABarapaaaaa:201,ABarapaaaaa,201,342
ABarapaaaaa:202,ABarapaaaaa,202,395
ABarapaaaaa:203,ABarapaaaaa,203,386
ABarapaaaaa:204,ABarapaaaaa,204,342
ABarapaaaaa:205,ABarapaaaaa,205,-69
ABarapaaaaa:206,ABarapaaaaa,206,79
ABarapaaaaa:207,ABarapaaaaa,207,-186
ABarapaaaaa:208,ABarapaaaaa,208,153
ABarapaaaaa:209,ABarapaaaaa,209,218
ABarapaaaaa:210,ABarapaaaaa,210,-382
ABarapaaaaa:211,ABarapaaaaa,211,-896
ABarapaaaaa:212,ABarapaaaaa,212,-91
ABarapaaaaa:213,ABarapaaaaa,213,-451
ABarapaaaaa:214,ABarapaaaaa,214,-80
ABarapaaaaa:215,ABarapaaaaa,215,-197
ABarapaaaaa:216,ABarapaaaaa,216,-581
ABarapaaaaa:217,ABarapaaaaa,217,27
ABarapaaaaa:218,ABarapaaaaa,218,-804
ABarapaaaaa:219,ABarapaaaaa,219,-733
ABarapaaaaa:220,ABarapaaaaa,220,-1011
ABarapaaaaa:221,ABarapaaaaa,221,-1216
ABarapaaaaa:222,ABarapaaaaa,222,-933
ABarapaaaaa:223,ABarapaaaaa,223,-1117
ABarapaaaaa:224,ABarapaaaaa,224,-1187
ABarapaaaaa:225,ABarapaaaaa,225,-1225
ABarapaaaaa:226,ABarapaaaaa,226,-1309
ABarapaaaaa:227,ABarapaaaaa,227,-1156
ABarapaaaaa:228,ABarapaaaaa,228,-1056
ABarapaaaaa:229,ABarapaaaaa,229,-1134
ABarapaaaaa:230,ABarapaaaaa,230,-637
ABarapaaaaa:231,ABarapaaaaa,231,-838
ABarapaaaaa:232,ABarapaaaaa,232,-522
ABarapaaaaa:233,ABarapaaaaa,233,-1037
ABarapaaaaa:234,ABarapaaaaa,234,-872
ABarapaaaaa:235,ABarapaaaaa,235,-2041
ABarapaaaaa:236,ABarapaaaaa,236,-1395
ABarapaaaaa:237,ABarapaaaaa,237,281
ABarapaaaaa:238,ABarapaaaaa,238,-575
ABarapaaaaa:239,ABarapaaaaa,239,-186
ABarapaaaaa:240,ABarapaaaaa,240,-523
ABarapaaaaa:241,ABarapaaaaa,241,-634
ABarapaaaaa:242,ABarapaaaaa,242,-195
ABarapaaaaa:243,ABarapaaaaa,243,-301
ABarapaaaaa:244,ABarapaaaaa,244,103
ABarapaaaaa:245,ABarapaaaaa,245,703
ABarapaaaaa:246,ABarapaaaaa,246,918
ABarapaaaaa:247,ABarapaaaaa,247,290
ABarapaaaaa:248,ABarapaaaaa,248,122
ABarapaaaaa:249,ABarapaaaaa,249,235
ABarapaaaaa:250,ABarapaaaaa,250,469
ABarapaaaap:171,ABarapaaaap,171,2585
ABarapaaaap:172,ABarapaaaap,172,3486
ABarapaaaap:173,ABarapaaaap,173,3392
ABarapaaaap:174,ABarapaaaap,174,5697
ABarapaaaap:175,ABarapaaaap,175,5397
